Date,Open,High,Low,Close,Volume,Ticker
2023-12-15,196.09399507777627,196.9576655039482,195.56784928391744,196.1337127685547,128256700,AAPL
2023-12-18,194.66442432038554,195.20050700939822,192.97678633039985,194.46588134765625,55751900,AAPL
2023-12-19,194.73395718814848,195.51820737110475,194.46591579616017,195.50828552246094,40714100,AAPL
2023-12-20,195.46854814025792,196.24287639656293,193.41360473632812,193.41360473632812,52242800,AAPL
2023-12-21,194.67436895686498,195.64724016492798,192.09326476649224,193.26467895507812,46482500,AAPL
2023-12-22,193.76106624785666,193.9894050921648,191.56714106698067,192.19256591796875,37122800,AAPL
2023-12-26,192.20248713561688,192.48045036895266,191.42815882163003,191.6465606689453,28919300,AAPL
2023-12-27,191.09062871652011,192.09328069742187,189.7007974418798,191.74581909179688,48087700,AAPL
2023-12-28,192.72862541967714,193.24484932489418,191.76567598880632,192.17269897460938,34049900,AAPL
2023-12-29,192.4903607097449,192.98672576072192,190.33613820624774,191.1303253173828,42628800,AAPL
2024-01-02,185.78943757371047,187.07006792285642,182.55314280656535,184.29042053222656,82488700,AAPL
2024-01-03,182.88075702582086,184.52869277861944,182.09649169200898,182.91053771972656,58414500,AAPL
2024-01-04,180.82578520690032,181.7589539428833,179.5650288616003,180.58753967285156,71983600,AAPL
2024-01-05,180.66694755236284,181.4313387856725,178.8601715873943,179.86282348632812,62303300,AAPL
2024-01-08,180.76622380895435,184.2507162227342,180.18051667398524,184.21099853515625,59144500,AAPL
2024-01-09,182.58292017691045,183.80397397190293,181.40156892129536,183.79405212402344,42841800,AAPL
2024-01-10,183.00980597306068,185.0448906262594,182.58292413922769,184.83642578125,46792900,AAPL
2024-01-11,185.18384362434097,185.6901456082781,182.28507390329838,184.24075317382812,49128400,AAPL
2024-01-12,184.7073562390581,185.382420570264,183.84368591687618,184.56837463378906,40444700,AAPL
2024-01-16,180.83571426310817,182.92043833380222,179.61464536328148,182.29502868652344,65603000,AAPL
2024-01-17,179.95219077216925,181.6001112377356,178.98924135636386,181.3519287109375,47317400,AAPL
2024-01-18,184.7371543858006,187.76498444511594,184.47904999387188,187.25869750976562,78005800,AAPL
2024-01-19,187.9535897974558,190.55453778649462,187.4473029046773,190.16737365722656,68741000,AAPL
2024-01-22,190.90200101096366,193.90997199821769,190.86228332421425,192.48043823242188,60133900,AAPL
2024-01-23,193.60223731108647,194.3269260762536,192.42088601370864,193.7610626220703,42355600,AAPL
2024-01-24,193.99930838143553,194.9523359132993,192.92715808853583,193.08599853515625,53631300,AAPL
2024-01-25,193.80077725921535,194.84314692565724,191.70611607825748,192.75840759277344,54822100,AAPL
2024-01-26,192.85769025735726,193.34411833566054,190.54462719280716,191.02113342285156,44594000,AAPL
2024-01-29,190.614099077556,190.80272021826386,188.20177223046258,190.3361358642578,47145600,AAPL
2024-01-30,189.5518847070131,190.4056331853674,186.10711010289756,186.67295837402344,55859400,AAPL
2024-01-31,185.68022448739953,185.73980101543498,183.00979333970113,183.05941772460938,55467800,AAPL
2024-02-01,182.6524257138898,185.59089847447947,182.48366340616798,185.50155639648438,64885400,AAPL
2024-02-02,178.55244241438749,185.96813772334343,177.9468764270477,184.4989013671875,102518000,AAPL
2024-02-05,186.78216664518396,187.87417583998953,184.48896248395178,186.31558227539062,69668800,AAPL
2024-02-06,185.50154897397763,187.9337347140823,185.4122068995574,187.92381286621094,43490800,AAPL
2024-02-07,189.2540738540102,189.66109684812312,187.23883287556598,188.03302001953125,53439000,AAPL
2024-02-08,188.0131563419714,188.16205980044833,185.98799356738817,186.95094299316406,40962000,AAPL
2024-02-09,187.5175123353768,188.84947973129314,186.87142040616737,187.71632385253906,45155200,AAPL
2024-02-12,187.288900125969,187.53739935899367,185.66868027314752,186.02651977539062,41781900,AAPL
2024-02-13,184.6547973151463,185.09215835173688,182.4083547485107,183.92916870117188,56529500,AAPL
2024-02-14,184.20749952407863,184.41623036442274,181.34478380471282,183.0445098876953,54630500,AAPL
2024-02-15,182.44813474883824,183.3824942652778,180.26134459364147,182.7562713623047,65434500,AAPL
2024-02-16,182.31888265706775,183.7403059011213,180.57938833891825,181.21554565429688,49701400,AAPL
2024-02-20,180.69867728023533,181.33483464555084,178.91942962585208,180.47006225585938,53665600,AAPL
2024-02-21,180.8478012209779,181.79209525720324,179.57548638259638,181.22552490234375,41529700,AAPL
2024-02-22,182.3785574262725,183.8496838430312,181.36469145049406,183.26321411132812,52292200,AAPL
2024-02-23,183.89934348562096,183.9291621764045,181.1360335803032,181.42430114746094,45119700,AAPL
2024-02-26,181.1459977034405,181.66286516303873,179.56553112991756,180.07247924804688,40867400,AAPL
2024-02-27,180.01283169575817,182.81589486499632,178.48206808634893,181.5336456298828,54318900,AAPL
2024-02-28,181.4143549983027,182.02069366799873,179.04865286943277,180.33090209960938,48953900,AAPL
2024-02-29,180.18179956174367,181.47399840204054,178.45223971391368,179.6649169921875,136682600,AAPL
